"","admission.department","discharge.department","flow"
"3038","Z10 Abdominal Oncology Department II","Vascular Surgery",1
"3039","Z14 Chest Oncology Department II","Vascular Surgery",1
"3040","Gastroenterology","W20 Gastroenterology Surgery",1
"3041","W20 Gastroenterology Surgery","W20 Gastroenterology Surgery",1
"3042","orthopedics","W27 Orthopedics",1
"3043","orthopedics","W7ICU",1
"3044","V4 Surgery Comprehensive Ward","W7ICU",1
"3045","Cardiology","W9 Cardiac Surgery",1
"3046","Department of Traditional Chinese Medicine","Z10 Abdominal Oncology Department II",1
"3047","Z10 Abdominal Oncology Department II","Z10 Abdominal Oncology Department II",1
"3048","Z10 Abdominal Oncology Department II","Z10 Abdominal Oncology Department II",1
"3049","Z10 Abdominal Oncology Department II","Z10 Abdominal Oncology Department II",5
"3050","Z10 Abdominal Oncology Department II","Z10 Abdominal Oncology Department II",6
"3051","Z10 Abdominal Oncology Department II","Z10 Abdominal Oncology Department II",18
"3052","Z10 Abdominal Oncology Department II","Z10 Abdominal Oncology Department II",14
"3053","Z10 Abdominal Oncology Department II","Z10 Abdominal Oncology Department II",8
"3054","Z10 Abdominal Oncology Department II","Z10 Abdominal Oncology Department II",22
"3055","Z10 Abdominal Oncology Department II","Z10 Abdominal Oncology Department II",17
"3056","Z10 Abdominal Oncology Department II","Z10 Abdominal Oncology Department II",5
"3057","Z10 Abdominal Oncology Department II","Z10 Abdominal Oncology Department II",5
"3058","Z10 Abdominal Oncology Department II","Z10 Abdominal Oncology Department II",3
"3059","Z10 Abdominal Oncology Department II","Z10 Abdominal Oncology Department II",1
"3060","Z10 Abdominal Oncology Department II","Z10 Abdominal Oncology Department II",2
"3061","Z10 Abdominal Oncology Department II","Z10 Abdominal Oncology Department II",1
"3062","Z10 Abdominal Oncology Department II","Z10 Abdominal Oncology Department II",1
"3063","Z10 Abdominal Oncology Department II","Z10 Abdominal Oncology Department II",1
"3064","Z9 Abdominal Oncology Department","Z10 Abdominal Oncology Department II",1
"3065","Z10 Head and Neck Oncology Department of Chemoradiotherapy","Z10 Head and Neck Oncology Department of Chemoradiotherapy",1
"3066","Endocrinology Department","Z11 Digestive Oncology Department I",1
"3067","Gastroenterology Surgery","Z11 Digestive Oncology Department I",1
"3068","Gastroenterology Surgery II","Z11 Digestive Oncology Department I",1
"3069","Z11 Digestive Oncology Department I","Z11 Digestive Oncology Department I",12
"3070","Z11 Digestive Oncology Department I","Z11 Digestive Oncology Department I",2
"3071","Z11 Digestive Oncology Department I","Z11 Digestive Oncology Department I",2
"3072","Z11 Digestive Oncology Department I","Z11 Digestive Oncology Department I",6
"3073","Z11 Digestive Oncology Department I","Z11 Digestive Oncology Department I",1
"3074","Z11 Digestive Oncology Department I","Z11 Digestive Oncology Department I",1
"3075","Z11 Digestive Oncology Department I","Z11 Digestive Oncology Department I",11
"3076","Z11 Digestive Oncology Department I","Z11 Digestive Oncology Department I",4
"3077","Z11 Digestive Oncology Department I","Z11 Digestive Oncology Department I",1
"3078","Z11 Digestive Oncology Department I","Z11 Digestive Oncology Department I",1
"3079","Z11 Digestive Oncology Department I","Z11 Digestive Oncology Department I",2
"3080","Z11 Digestive Oncology Department I","Z11 Digestive Oncology Department I",1
"3081","Z11 Digestive Oncology Department I","Z11 Digestive Oncology Department I",8
"3082","Z11 Digestive Oncology Department I","Z11 Digestive Oncology Department I",1
"3083","Z11 Digestive Oncology Department I","Z11 Digestive Oncology Department I",4
"3084","Z11 Digestive Oncology Department I","Z11 Digestive Oncology Department I",1
"3085","Z11 Digestive Oncology Department I","Z11 Digestive Oncology Department I",1
"3086","Z11 Digestive Oncology Department I","Z11 Digestive Oncology Department I",11
"3087","Z11 Digestive Oncology Department I","Z11 Digestive Oncology Department I",2
"3088","Z11 Digestive Oncology Department I","Z11 Digestive Oncology Department I",1
"3089","Z11 Digestive Oncology Department I","Z11 Digestive Oncology Department I",4
"3090","Z11 Digestive Oncology Department I","Z11 Digestive Oncology Department I",1
"3091","Z11 Digestive Oncology Department I","Z11 Digestive Oncology Department I",7
"3092","Gastroenterology Surgery","Z12 Chest Oncology DepartmentⅠ",1
"3093","Urology","Z12 Chest Oncology DepartmentⅠ",1
"3094","Z12 Chest Oncology DepartmentⅠ","Z12 Chest Oncology DepartmentⅠ",1
"3095","Z12 Chest Oncology DepartmentⅠ","Z12 Chest Oncology DepartmentⅠ",2
"3096","Z12 Chest Oncology DepartmentⅠ","Z12 Chest Oncology DepartmentⅠ",1
"3097","Z12 Chest Oncology DepartmentⅠ","Z12 Chest Oncology DepartmentⅠ",5
"3098","Z12 Chest Oncology DepartmentⅠ","Z12 Chest Oncology DepartmentⅠ",4
"3099","Z12 Chest Oncology DepartmentⅠ","Z12 Chest Oncology DepartmentⅠ",1
"3100","Z12 Chest Oncology DepartmentⅠ","Z12 Chest Oncology DepartmentⅠ",4
"3101","Z12 Chest Oncology DepartmentⅠ","Z12 Chest Oncology DepartmentⅠ",2
"3102","Z12 Chest Oncology DepartmentⅠ","Z12 Chest Oncology DepartmentⅠ",2
"3103","Z12 Chest Oncology DepartmentⅠ","Z12 Chest Oncology DepartmentⅠ",8
"3104","Z12 Chest Oncology DepartmentⅠ","Z12 Chest Oncology DepartmentⅠ",3
"3105","Z12 Chest Oncology DepartmentⅠ","Z12 Chest Oncology DepartmentⅠ",2
"3106","Z12 Chest Oncology DepartmentⅠ","Z12 Chest Oncology DepartmentⅠ",1
"3107","Z12 Chest Oncology DepartmentⅠ","Z12 Chest Oncology DepartmentⅠ",1
"3108","Z12 Chest Oncology DepartmentⅠ","Z12 Chest Oncology DepartmentⅠ",9
"3109","Z12 Chest Oncology DepartmentⅠ","Z12 Chest Oncology DepartmentⅠ",7
"3110","Z12 Chest Oncology DepartmentⅠ","Z12 Chest Oncology DepartmentⅠ",2
"3111","Z12 Chest Oncology DepartmentⅠ","Z12 Chest Oncology DepartmentⅠ",1
"3112","Department of Traditional Chinese Medicine","Z13 Chest Oncology Department I",1
"3113","Department of Traditional Chinese Medicine","Z13 Chest Oncology Department I",1
"3114","Respiratory and Critical Care Medicine","Z13 Chest Oncology Department I",1
"3115","Z13 Chest Oncology Department I","Z13 Chest Oncology Department I",1
"3116","Z13 Chest Oncology Department I","Z13 Chest Oncology Department I",4
"3117","Z13 Chest Oncology Department I","Z13 Chest Oncology Department I",2
"3118","Z13 Chest Oncology Department I","Z13 Chest Oncology Department I",5
"3119","Z13 Chest Oncology Department I","Z13 Chest Oncology Department I",2
"3120","Z13 Chest Oncology Department I","Z13 Chest Oncology Department I",1
"3121","Z13 Chest Oncology Department I","Z13 Chest Oncology Department I",5
"3122","Z13 Chest Oncology Department I","Z13 Chest Oncology Department I",2
"3123","Z13 Chest Oncology Department I","Z13 Chest Oncology Department I",1
"3124","Z13 Chest Oncology Department I","Z13 Chest Oncology Department I",9
"3125","Z13 Chest Oncology Department I","Z13 Chest Oncology Department I",8
"3126","Z13 Chest Oncology Department I","Z13 Chest Oncology Department I",7
"3127","Z13 Chest Oncology Department I","Z13 Chest Oncology Department I",5
"3128","Z13 Chest Oncology Department I","Z13 Chest Oncology Department I",4
"3129","Z13 Chest Oncology Department I","Z13 Chest Oncology Department I",1
"3130","Z13 Chest Oncology Department I","Z13 Chest Oncology Department I",5
"3131","Z13 Chest Oncology Department I","Z13 Chest Oncology Department I",1
"3132","Z13 Chest Oncology Department I","Z13 Chest Oncology Department I",2
"3133","Z13 Chest Oncology Department I","Z13 Chest Oncology Department I",1
"3134","Z13 Chest Oncology Department I","Z13 Chest Oncology Department I",2
"3135","Z13 Chest Oncology Department I","Z13 Chest Oncology Department I",1
"3136","Comprehensive internal medicine","Z14 Chest Oncology Department II",1
"3137","Gastroenterology","Z14 Chest Oncology Department II",1
"3138","Gastroenterology Surgery","Z14 Chest Oncology Department II",1
"3139","Neurology","Z14 Chest Oncology Department II",1
"3140","Thoracic Surgery","Z14 Chest Oncology Department II",1
"3141","Z14 Chest Oncology Department II","Z14 Chest Oncology Department II",2
"3142","Z14 Chest Oncology Department II","Z14 Chest Oncology Department II",4
"3143","Z14 Chest Oncology Department II","Z14 Chest Oncology Department II",3
"3144","Z14 Chest Oncology Department II","Z14 Chest Oncology Department II",6
"3145","Z14 Chest Oncology Department II","Z14 Chest Oncology Department II",1
"3146","Z14 Chest Oncology Department II","Z14 Chest Oncology Department II",2
"3147","Z14 Chest Oncology Department II","Z14 Chest Oncology Department II",2
"3148","Z14 Chest Oncology Department II","Z14 Chest Oncology Department II",16
"3149","Z14 Chest Oncology Department II","Z14 Chest Oncology Department II",13
"3150","Z14 Chest Oncology Department II","Z14 Chest Oncology Department II",8
"3151","Z14 Chest Oncology Department II","Z14 Chest Oncology Department II",7
"3152","Z14 Chest Oncology Department II","Z14 Chest Oncology Department II",4
"3153","Z14 Chest Oncology Department II","Z14 Chest Oncology Department II",6
"3154","Z14 Chest Oncology Department II","Z14 Chest Oncology Department II",10
"3155","Z14 Chest Oncology Department II","Z14 Chest Oncology Department II",4
"3156","Z14 Chest Oncology Department II","Z14 Chest Oncology Department II",3
"3157","Z14 Chest Oncology Department II","Z14 Chest Oncology Department II",1
"3158","Z14 Chest Oncology Department II","Z14 Chest Oncology Department II",1
"3159","Z14 Chest Oncology Department II","Z14 Chest Oncology Department II",4
"3160","Z16 Comprehensive Ward","Z14 Chest Oncology Department II",1
"3161","Z9 Abdominal Oncology Department","Z14 Chest Oncology Department II",1
"3162","Department of Traditional Chinese Medicine","Z15 chest tumorⅣ",1
"3163","Z15 chest tumorⅣ","Z15 chest tumorⅣ",1
"3164","Z15 chest tumorⅣ","Z15 chest tumorⅣ",4
"3165","Z15 chest tumorⅣ","Z15 chest tumorⅣ",5
"3166","Z15 chest tumorⅣ","Z15 chest tumorⅣ",3
"3167","Z15 chest tumorⅣ","Z15 chest tumorⅣ",2
"3168","Z15 chest tumorⅣ","Z15 chest tumorⅣ",6
"3169","Z15 chest tumorⅣ","Z15 chest tumorⅣ",8
"3170","Z15 chest tumorⅣ","Z15 chest tumorⅣ",1
"3171","Z15 chest tumorⅣ","Z15 chest tumorⅣ",5
"3172","Z15 chest tumorⅣ","Z15 chest tumorⅣ",1
"3173","Z15 chest tumorⅣ","Z15 chest tumorⅣ",12
"3174","Z15 chest tumorⅣ","Z15 chest tumorⅣ",2
"3175","Z15 chest tumorⅣ","Z15 chest tumorⅣ",4
"3176","Z15 chest tumorⅣ","Z15 chest tumorⅣ",6
"3177","Z15 chest tumorⅣ","Z15 chest tumorⅣ",3
"3178","Z15 chest tumorⅣ","Z15 chest tumorⅣ",1
"3179","Z11 Digestive Oncology Department I","Z16 Comprehensive Ward",1
"3180","Z12 Chest Oncology DepartmentⅠ","Z16 Comprehensive Ward",1
"3181","Z16 Comprehensive Ward","Z16 Comprehensive Ward",1
"3182","Z16 Comprehensive Ward","Z16 Comprehensive Ward",1
"3183","Z16 Comprehensive Ward","Z16 Comprehensive Ward",5
"3184","Z16 Comprehensive Ward","Z16 Comprehensive Ward",6
"3185","Z16 Comprehensive Ward","Z16 Comprehensive Ward",4
"3186","Z16 Comprehensive Ward","Z16 Comprehensive Ward",1
"3187","Z16 Comprehensive Ward","Z16 Comprehensive Ward",1
"3188","Z16 Comprehensive Ward","Z16 Comprehensive Ward",2
"3189","Z16 Comprehensive Ward","Z16 Comprehensive Ward",5
"3190","Z16 Comprehensive Ward","Z16 Comprehensive Ward",1
"3191","Z16 Comprehensive Ward","Z16 Comprehensive Ward",11
"3192","Z16 Comprehensive Ward","Z16 Comprehensive Ward",5
"3193","Z16 Comprehensive Ward","Z16 Comprehensive Ward",3
"3194","Z16 Comprehensive Ward","Z16 Comprehensive Ward",1
"3195","Z16 Comprehensive Ward","Z16 Comprehensive Ward",1
"3196","Z7 Breast Oncology Chemotherapy Department","Z7 Breast Oncology Chemotherapy Department",1
"3197","Department of Traditional Chinese Medicine","Z7 Head and Neck Oncology DepartmentⅠ",1
"3198","Z7 Head and Neck Oncology DepartmentⅠ","Z7 Head and Neck Oncology DepartmentⅠ",1
"3199","Z7 Head and Neck Oncology DepartmentⅠ","Z7 Head and Neck Oncology DepartmentⅠ",1
"3200","Z7 Head and Neck Oncology DepartmentⅠ","Z7 Head and Neck Oncology DepartmentⅠ",2
"3201","Z7 Head and Neck Oncology DepartmentⅠ","Z7 Head and Neck Oncology DepartmentⅠ",1
"3202","Z7 Head and Neck Oncology DepartmentⅠ","Z7 Head and Neck Oncology DepartmentⅠ",5
"3203","Z7 Head and Neck Oncology DepartmentⅠ","Z7 Head and Neck Oncology DepartmentⅠ",2
"3204","Z7 Head and Neck Oncology DepartmentⅠ","Z7 Head and Neck Oncology DepartmentⅠ",1
"3205","Z7 Head and Neck Oncology DepartmentⅠ","Z7 Head and Neck Oncology DepartmentⅠ",1
"3206","Z7 Head and Neck Oncology DepartmentⅠ","Z7 Head and Neck Oncology DepartmentⅠ",2
"3207","Z7 Head and Neck Oncology DepartmentⅠ","Z7 Head and Neck Oncology DepartmentⅠ",2
"3208","Z7 Head and Neck Oncology DepartmentⅠ","Z7 Head and Neck Oncology DepartmentⅠ",1
"3209","Z7 Head and Neck Oncology DepartmentⅠ","Z7 Head and Neck Oncology DepartmentⅠ",4
"3210","Z7 Head and Neck Oncology DepartmentⅠ","Z7 Head and Neck Oncology DepartmentⅠ",1
"3211","Otolaryngology","Z8 Head and Neck Oncology Department II",1
"3212","Z8 Head and Neck Oncology Department II","Z8 Head and Neck Oncology Department II",2
"3213","Z8 Head and Neck Oncology Department II","Z8 Head and Neck Oncology Department II",1
"3214","Z8 Head and Neck Oncology Department II","Z8 Head and Neck Oncology Department II",1
"3215","Z8 Head and Neck Oncology Department II","Z8 Head and Neck Oncology Department II",3
"3216","Z8 Head and Neck Oncology Department II","Z8 Head and Neck Oncology Department II",2
"3217","Z8 Head and Neck Oncology Department II","Z8 Head and Neck Oncology Department II",2
"3218","Z8 Head and Neck Oncology Department II","Z8 Head and Neck Oncology Department II",2
"3219","Z8 Head and Neck Oncology Department II","Z8 Head and Neck Oncology Department II",1
"3220","Z8 Head and Neck Oncology Department II","Z8 Head and Neck Oncology Department II",4
"3221","Z8 Head and Neck Oncology Department II","Z8 Head and Neck Oncology Department II",1
"3222","Z8 Head and Neck Oncology Department II","Z8 Head and Neck Oncology Department II",1
"3223","Z8 Head and Neck Oncology Department II","Z8 Head and Neck Oncology Department II",2
"3224","Z8 Head and Neck Oncology Department II","Z8 Head and Neck Oncology Department II",1
"3225","Z8 Head and Neck Oncology Department II","Z8 Head and Neck Oncology Department II",2
"3226","Z8 Head and Neck Oncology Department II","Z8 Head and Neck Oncology Department II",6
"3227","Z8 Head and Neck Oncology Department II","Z8 Head and Neck Oncology Department II",1
"3228","Z8 Head and Neck Oncology Department II","Z8 Head and Neck Oncology Department II",1
"3229","Gastroenterology","Z9 Abdominal Oncology Department",1
"3230","Z16 Comprehensive Ward","Z9 Abdominal Oncology Department",1
"3231","Z9 Abdominal Oncology Department","Z9 Abdominal Oncology Department",1
