"","admission.department","discharge.department","flow"
"5849","Z14 Chest Oncology Department II","Z16 Comprehensive Ward",2
"5850","Z14 Chest Oncology Department II","Z16 Comprehensive Ward",1
"5851","Z15 chest tumorⅣ","Z16 Comprehensive Ward",1
"5852","Z15 chest tumorⅣ","Z16 Comprehensive Ward",1
"5853","Z15 chest tumorⅣ","Z16 Comprehensive Ward",2
"5854","Z16 Comprehensive Ward","Z16 Comprehensive Ward",1
"5855","Z16 Comprehensive Ward","Z16 Comprehensive Ward",1
"5856","Z16 Comprehensive Ward","Z16 Comprehensive Ward",3
"5857","Z16 Comprehensive Ward","Z16 Comprehensive Ward",7
"5858","Z16 Comprehensive Ward","Z16 Comprehensive Ward",1
"5859","Z16 Comprehensive Ward","Z16 Comprehensive Ward",1
"5860","Z16 Comprehensive Ward","Z16 Comprehensive Ward",7
"5861","Z16 Comprehensive Ward","Z16 Comprehensive Ward",4
"5862","Z16 Comprehensive Ward","Z16 Comprehensive Ward",5
"5863","Z16 Comprehensive Ward","Z16 Comprehensive Ward",2
"5864","Z16 Comprehensive Ward","Z16 Comprehensive Ward",7
"5865","Z16 Comprehensive Ward","Z16 Comprehensive Ward",1
"5866","Z16 Comprehensive Ward","Z16 Comprehensive Ward",1
"5867","Z16 Comprehensive Ward","Z16 Comprehensive Ward",2
"5868","Z16 Comprehensive Ward","Z16 Comprehensive Ward",9
"5869","Z16 Comprehensive Ward","Z16 Comprehensive Ward",3
"5870","Z16 Comprehensive Ward","Z16 Comprehensive Ward",1
"5871","Z16 Comprehensive Ward","Z16 Comprehensive Ward",7
"5872","Z16 Comprehensive Ward","Z16 Comprehensive Ward",20
"5873","Z16 Comprehensive Ward","Z16 Comprehensive Ward",2
"5874","Z16 Comprehensive Ward","Z16 Comprehensive Ward",5
"5875","Z16 Comprehensive Ward","Z16 Comprehensive Ward",2
"5876","Z16 Comprehensive Ward","Z16 Comprehensive Ward",11
"5877","Z16 Comprehensive Ward","Z16 Comprehensive Ward",13
"5878","Z16 Comprehensive Ward","Z16 Comprehensive Ward",18
"5879","Z16 Comprehensive Ward","Z16 Comprehensive Ward",13
"5880","Z16 Comprehensive Ward","Z16 Comprehensive Ward",15
"5881","Z16 Comprehensive Ward","Z16 Comprehensive Ward",25
"5882","Z16 Comprehensive Ward","Z16 Comprehensive Ward",11
"5883","Z16 Comprehensive Ward","Z16 Comprehensive Ward",1
"5884","Z16 Comprehensive Ward","Z16 Comprehensive Ward",3
"5885","Z16 Comprehensive Ward","Z16 Comprehensive Ward",3
"5886","Z16 Comprehensive Ward","Z16 Comprehensive Ward",6
"5887","Z16 Comprehensive Ward","Z16 Comprehensive Ward",2
"5888","Z16 Comprehensive Ward","Z16 Comprehensive Ward",11
"5889","Z16 Comprehensive Ward","Z16 Comprehensive Ward",11
"5890","Z16 Comprehensive Ward","Z16 Comprehensive Ward",3
"5891","Z16 Comprehensive Ward","Z16 Comprehensive Ward",2
"5892","Z16 Comprehensive Ward","Z16 Comprehensive Ward",3
"5893","Z16 Comprehensive Ward","Z16 Comprehensive Ward",2
"5894","Z16 Comprehensive Ward","Z16 Comprehensive Ward",4
"5895","Z16 Comprehensive Ward","Z16 Comprehensive Ward",4
"5896","Z16 Comprehensive Ward","Z16 Comprehensive Ward",6
"5897","Z16 Comprehensive Ward","Z16 Comprehensive Ward",2
"5898","Z16 Comprehensive Ward","Z16 Comprehensive Ward",11
"5899","Z16 Comprehensive Ward","Z16 Comprehensive Ward",6
"5900","Z16 Comprehensive Ward","Z16 Comprehensive Ward",1
"5901","Z16 Comprehensive Ward","Z16 Comprehensive Ward",1
"5902","Z9 Abdominal Oncology Department","Z16 Comprehensive Ward",2
"5903","Comprehensive Medical Department","Z16VIP Ward",1
"5904","Comprehensive Medical Department","Z16VIP Ward",1
"5905","Department of Traditional Chinese Medicine","Z16VIP Ward",1
"5906","Z10 Digestive Oncology Department Ⅱ","Z16VIP Ward",1
"5907","Z11 digestive tumor ward III","Z16VIP Ward",1
"5908","Z11 digestive tumor ward III","Z16VIP Ward",1
"5909","Z12 chest tumor ward I","Z16VIP Ward",1
"5910","Z12 chest tumor ward I","Z16VIP Ward",2
"5911","Z14 chest tumor ward III","Z16VIP Ward",1
"5912","Z14 chest tumor ward III","Z16VIP Ward",2
"5913","Z14 chest tumor ward III","Z16VIP Ward",1
"5914","Z14 chest tumor ward III","Z16VIP Ward",1
"5915","Z14 chest tumor ward III","Z16VIP Ward",1
"5916","Z14 chest tumor ward III","Z16VIP Ward",1
"5917","Z16VIP Ward","Z16VIP Ward",5
"5918","Z16VIP Ward","Z16VIP Ward",1
"5919","Z16VIP Ward","Z16VIP Ward",1
"5920","Z16VIP Ward","Z16VIP Ward",5
"5921","Z16VIP Ward","Z16VIP Ward",1
"5922","Z16VIP Ward","Z16VIP Ward",13
"5923","Z16VIP Ward","Z16VIP Ward",6
"5924","Z16VIP Ward","Z16VIP Ward",2
"5925","Z16VIP Ward","Z16VIP Ward",2
"5926","Z16VIP Ward","Z16VIP Ward",4
"5927","Z16VIP Ward","Z16VIP Ward",8
"5928","Z16VIP Ward","Z16VIP Ward",2
"5929","Z16VIP Ward","Z16VIP Ward",1
"5930","Z16VIP Ward","Z16VIP Ward",11
"5931","Z16VIP Ward","Z16VIP Ward",14
"5932","Z16VIP Ward","Z16VIP Ward",1
"5933","Z16VIP Ward","Z16VIP Ward",2
"5934","Z16VIP Ward","Z16VIP Ward",5
"5935","Z16VIP Ward","Z16VIP Ward",6
"5936","Z16VIP Ward","Z16VIP Ward",4
"5937","Z16VIP Ward","Z16VIP Ward",2
"5938","Z16VIP Ward","Z16VIP Ward",2
"5939","Z16VIP Ward","Z16VIP Ward",3
"5940","Z16VIP Ward","Z16VIP Ward",3
"5941","Z16VIP Ward","Z16VIP Ward",2
"5942","Z16VIP Ward","Z16VIP Ward",5
"5943","Z16VIP Ward","Z16VIP Ward",11
"5944","Z16VIP Ward","Z16VIP Ward",1
"5945","Z5 Digestive Oncology Surgery","Z5 Digestive Oncology Surgery",1
"5946","Cardiology","Z7 Head and Neck Oncology DepartmentⅠ",1
"5947","Cardiology","Z7 Head and Neck Oncology DepartmentⅠ",1
"5948","Department of Traditional Chinese Medicine","Z7 Head and Neck Oncology DepartmentⅠ",1
"5949","Gastroenterology","Z7 Head and Neck Oncology DepartmentⅠ",1
"5950","Otolaryngology","Z7 Head and Neck Oncology DepartmentⅠ",1
"5951","Thoracic Surgery","Z7 Head and Neck Oncology DepartmentⅠ",1
"5952","Thoracic Surgery","Z7 Head and Neck Oncology DepartmentⅠ",1
"5953","Z7 Head and Neck Oncology DepartmentⅠ","Z7 Head and Neck Oncology DepartmentⅠ",13
"5954","Z7 Head and Neck Oncology DepartmentⅠ","Z7 Head and Neck Oncology DepartmentⅠ",1
"5955","Z7 Head and Neck Oncology DepartmentⅠ","Z7 Head and Neck Oncology DepartmentⅠ",1
"5956","Z7 Head and Neck Oncology DepartmentⅠ","Z7 Head and Neck Oncology DepartmentⅠ",3
"5957","Z7 Head and Neck Oncology DepartmentⅠ","Z7 Head and Neck Oncology DepartmentⅠ",1
"5958","Z7 Head and Neck Oncology DepartmentⅠ","Z7 Head and Neck Oncology DepartmentⅠ",2
"5959","Z7 Head and Neck Oncology DepartmentⅠ","Z7 Head and Neck Oncology DepartmentⅠ",2
"5960","Z7 Head and Neck Oncology DepartmentⅠ","Z7 Head and Neck Oncology DepartmentⅠ",1
"5961","Z7 Head and Neck Oncology DepartmentⅠ","Z7 Head and Neck Oncology DepartmentⅠ",1
"5962","Z7 Head and Neck Oncology DepartmentⅠ","Z7 Head and Neck Oncology DepartmentⅠ",3
"5963","Z7 Head and Neck Oncology DepartmentⅠ","Z7 Head and Neck Oncology DepartmentⅠ",4
"5964","Z7 Head and Neck Oncology DepartmentⅠ","Z7 Head and Neck Oncology DepartmentⅠ",8
"5965","Z7 Head and Neck Oncology DepartmentⅠ","Z7 Head and Neck Oncology DepartmentⅠ",8
"5966","Z7 Head and Neck Oncology DepartmentⅠ","Z7 Head and Neck Oncology DepartmentⅠ",9
"5967","Z7 Head and Neck Oncology DepartmentⅠ","Z7 Head and Neck Oncology DepartmentⅠ",9
"5968","Z7 Head and Neck Oncology DepartmentⅠ","Z7 Head and Neck Oncology DepartmentⅠ",6
"5969","Z7 Head and Neck Oncology DepartmentⅠ","Z7 Head and Neck Oncology DepartmentⅠ",3
"5970","Z7 Head and Neck Oncology DepartmentⅠ","Z7 Head and Neck Oncology DepartmentⅠ",1
"5971","Z7 Head and Neck Oncology DepartmentⅠ","Z7 Head and Neck Oncology DepartmentⅠ",4
"5972","Z7 Head and Neck Oncology DepartmentⅠ","Z7 Head and Neck Oncology DepartmentⅠ",14
"5973","Z7 Head and Neck Oncology DepartmentⅠ","Z7 Head and Neck Oncology DepartmentⅠ",12
"5974","Z7 Head and Neck Oncology DepartmentⅠ","Z7 Head and Neck Oncology DepartmentⅠ",15
"5975","Z7 Head and Neck Oncology DepartmentⅠ","Z7 Head and Neck Oncology DepartmentⅠ",5
"5976","Z7 Head and Neck Oncology DepartmentⅠ","Z7 Head and Neck Oncology DepartmentⅠ",2
"5977","Z7 Head and Neck Oncology DepartmentⅠ","Z7 Head and Neck Oncology DepartmentⅠ",4
"5978","Z7 Head and Neck Oncology DepartmentⅠ","Z7 Head and Neck Oncology DepartmentⅠ",15
"5979","Z7 Head and Neck Oncology DepartmentⅠ","Z7 Head and Neck Oncology DepartmentⅠ",24
"5980","Z7 Head and Neck Oncology DepartmentⅠ","Z7 Head and Neck Oncology DepartmentⅠ",17
"5981","Z7 Head and Neck Oncology DepartmentⅠ","Z7 Head and Neck Oncology DepartmentⅠ",15
"5982","Z7 Head and Neck Oncology DepartmentⅠ","Z7 Head and Neck Oncology DepartmentⅠ",20
"5983","Z7 Head and Neck Oncology DepartmentⅠ","Z7 Head and Neck Oncology DepartmentⅠ",23
"5984","Z7 Head and Neck Oncology DepartmentⅠ","Z7 Head and Neck Oncology DepartmentⅠ",16
"5985","Z7 Head and Neck Oncology DepartmentⅠ","Z7 Head and Neck Oncology DepartmentⅠ",11
"5986","Z7 Head and Neck Oncology DepartmentⅠ","Z7 Head and Neck Oncology DepartmentⅠ",24
"5987","Z7 Head and Neck Oncology DepartmentⅠ","Z7 Head and Neck Oncology DepartmentⅠ",28
"5988","Z7 Head and Neck Oncology DepartmentⅠ","Z7 Head and Neck Oncology DepartmentⅠ",23
"5989","Z7 Head and Neck Oncology DepartmentⅠ","Z7 Head and Neck Oncology DepartmentⅠ",16
"5990","Z7 Head and Neck Oncology DepartmentⅠ","Z7 Head and Neck Oncology DepartmentⅠ",12
"5991","Z7 Head and Neck Oncology DepartmentⅠ","Z7 Head and Neck Oncology DepartmentⅠ",6
"5992","Z7 Head and Neck Oncology DepartmentⅠ","Z7 Head and Neck Oncology DepartmentⅠ",9
"5993","Z7 Head and Neck Oncology DepartmentⅠ","Z7 Head and Neck Oncology DepartmentⅠ",18
"5994","Z7 Head and Neck Oncology DepartmentⅠ","Z7 Head and Neck Oncology DepartmentⅠ",14
"5995","Z7 Head and Neck Oncology DepartmentⅠ","Z7 Head and Neck Oncology DepartmentⅠ",17
"5996","Z7 Head and Neck Oncology DepartmentⅠ","Z7 Head and Neck Oncology DepartmentⅠ",18
"5997","Z7 Head and Neck Oncology DepartmentⅠ","Z7 Head and Neck Oncology DepartmentⅠ",13
"5998","Z7 Head and Neck Oncology DepartmentⅠ","Z7 Head and Neck Oncology DepartmentⅠ",30
"5999","Z7 Head and Neck Oncology DepartmentⅠ","Z7 Head and Neck Oncology DepartmentⅠ",17
"6000","Z7 Head and Neck Oncology DepartmentⅠ","Z7 Head and Neck Oncology DepartmentⅠ",4
"6001","Z7 Head and Neck Oncology DepartmentⅠ","Z7 Head and Neck Oncology DepartmentⅠ",22
"6002","Z7 Head and Neck Oncology DepartmentⅠ","Z7 Head and Neck Oncology DepartmentⅠ",12
"6003","Z7 Head and Neck Oncology DepartmentⅠ","Z7 Head and Neck Oncology DepartmentⅠ",9
"6004","Z7 Head and Neck Oncology DepartmentⅠ","Z7 Head and Neck Oncology DepartmentⅠ",5
"6005","Z7 Head and Neck Oncology DepartmentⅠ","Z7 Head and Neck Oncology DepartmentⅠ",3
"6006","Z7 Head and Neck Oncology DepartmentⅠ","Z7 Head and Neck Oncology DepartmentⅠ",3
"6007","Z7 Head and Neck Oncology DepartmentⅠ","Z7 Head and Neck Oncology DepartmentⅠ",1
"6008","Z7 Head and Neck Oncology DepartmentⅠ","Z7 Head and Neck Oncology DepartmentⅠ",2
"6009","Z7 Head and Neck Oncology DepartmentⅠ","Z7 Head and Neck Oncology DepartmentⅠ",1
"6010","Pain Department","Z7 head and neck tumor ward I",1
"6011","Thoracic Surgery","Z7 head and neck tumor ward I",1
"6012","Z7 head and neck tumor ward I","Z7 head and neck tumor ward I",4
"6013","Z7 head and neck tumor ward I","Z7 head and neck tumor ward I",3
"6014","Z7 head and neck tumor ward I","Z7 head and neck tumor ward I",1
"6015","Z7 head and neck tumor ward I","Z7 head and neck tumor ward I",1
"6016","Z7 head and neck tumor ward I","Z7 head and neck tumor ward I",5
"6017","Z7 head and neck tumor ward I","Z7 head and neck tumor ward I",2
"6018","Z7 head and neck tumor ward I","Z7 head and neck tumor ward I",6
"6019","Z7 head and neck tumor ward I","Z7 head and neck tumor ward I",1
"6020","Z7 head and neck tumor ward I","Z7 head and neck tumor ward I",1
"6021","Z7 head and neck tumor ward I","Z7 head and neck tumor ward I",3
"6022","Z7 head and neck tumor ward I","Z7 head and neck tumor ward I",1
"6023","Z7 head and neck tumor ward I","Z7 head and neck tumor ward I",1
"6024","Z7 head and neck tumor ward I","Z7 head and neck tumor ward I",1
"6025","Z7 head and neck tumor ward I","Z7 head and neck tumor ward I",1
"6026","Z7 head and neck tumor ward I","Z7 head and neck tumor ward I",1
"6027","Z7 head and neck tumor ward I","Z7 head and neck tumor ward I",1
"6028","Z7 head and neck tumor ward I","Z7 head and neck tumor ward I",3
"6029","Z7 head and neck tumor ward I","Z7 head and neck tumor ward I",2
"6030","Chest Oncology Surgery","Z8 Head and Neck Oncology Department II",1
"6031","Department of Traditional Chinese Medicine","Z8 Head and Neck Oncology Department II",1
"6032","Otolaryngology","Z8 Head and Neck Oncology Department II",1
"6033","Otolaryngology","Z8 Head and Neck Oncology Department II",1
"6034","Otolaryngology","Z8 Head and Neck Oncology Department II",1
"6035","Otolaryngology","Z8 Head and Neck Oncology Department II",1
"6036","Thoracic Surgery","Z8 Head and Neck Oncology Department II",1
"6037","Thoracic Surgery","Z8 Head and Neck Oncology Department II",1
"6038","Z16 Comprehensive Ward","Z8 Head and Neck Oncology Department II",1
"6039","Z8 Head and Neck Oncology Department II","Z8 Head and Neck Oncology Department II",6
"6040","Z8 Head and Neck Oncology Department II","Z8 Head and Neck Oncology Department II",1
"6041","Z8 Head and Neck Oncology Department II","Z8 Head and Neck Oncology Department II",1
"6042","Z8 Head and Neck Oncology Department II","Z8 Head and Neck Oncology Department II",6
"6043","Z8 Head and Neck Oncology Department II","Z8 Head and Neck Oncology Department II",12
"6044","Z8 Head and Neck Oncology Department II","Z8 Head and Neck Oncology Department II",1
"6045","Z8 Head and Neck Oncology Department II","Z8 Head and Neck Oncology Department II",1
"6046","Z8 Head and Neck Oncology Department II","Z8 Head and Neck Oncology Department II",8
"6047","Z8 Head and Neck Oncology Department II","Z8 Head and Neck Oncology Department II",12
"6048","Z8 Head and Neck Oncology Department II","Z8 Head and Neck Oncology Department II",8
"6049","Z8 Head and Neck Oncology Department II","Z8 Head and Neck Oncology Department II",2
"6050","Z8 Head and Neck Oncology Department II","Z8 Head and Neck Oncology Department II",1
"6051","Z8 Head and Neck Oncology Department II","Z8 Head and Neck Oncology Department II",4
"6052","Z8 Head and Neck Oncology Department II","Z8 Head and Neck Oncology Department II",1
"6053","Z8 Head and Neck Oncology Department II","Z8 Head and Neck Oncology Department II",5
"6054","Z8 Head and Neck Oncology Department II","Z8 Head and Neck Oncology Department II",3
"6055","Z8 Head and Neck Oncology Department II","Z8 Head and Neck Oncology Department II",13
"6056","Z8 Head and Neck Oncology Department II","Z8 Head and Neck Oncology Department II",13
"6057","Z8 Head and Neck Oncology Department II","Z8 Head and Neck Oncology Department II",12
"6058","Z8 Head and Neck Oncology Department II","Z8 Head and Neck Oncology Department II",18
"6059","Z8 Head and Neck Oncology Department II","Z8 Head and Neck Oncology Department II",19
"6060","Z8 Head and Neck Oncology Department II","Z8 Head and Neck Oncology Department II",10
"6061","Z8 Head and Neck Oncology Department II","Z8 Head and Neck Oncology Department II",13
"6062","Z8 Head and Neck Oncology Department II","Z8 Head and Neck Oncology Department II",35
"6063","Z8 Head and Neck Oncology Department II","Z8 Head and Neck Oncology Department II",39
"6064","Z8 Head and Neck Oncology Department II","Z8 Head and Neck Oncology Department II",19
"6065","Z8 Head and Neck Oncology Department II","Z8 Head and Neck Oncology Department II",24
"6066","Z8 Head and Neck Oncology Department II","Z8 Head and Neck Oncology Department II",27
"6067","Z8 Head and Neck Oncology Department II","Z8 Head and Neck Oncology Department II",23
"6068","Z8 Head and Neck Oncology Department II","Z8 Head and Neck Oncology Department II",30
"6069","Z8 Head and Neck Oncology Department II","Z8 Head and Neck Oncology Department II",23
"6070","Z8 Head and Neck Oncology Department II","Z8 Head and Neck Oncology Department II",16
"6071","Z8 Head and Neck Oncology Department II","Z8 Head and Neck Oncology Department II",15
"6072","Z8 Head and Neck Oncology Department II","Z8 Head and Neck Oncology Department II",10
"6073","Z8 Head and Neck Oncology Department II","Z8 Head and Neck Oncology Department II",16
"6074","Z8 Head and Neck Oncology Department II","Z8 Head and Neck Oncology Department II",23
"6075","Z8 Head and Neck Oncology Department II","Z8 Head and Neck Oncology Department II",8
"6076","Z8 Head and Neck Oncology Department II","Z8 Head and Neck Oncology Department II",18
"6077","Z8 Head and Neck Oncology Department II","Z8 Head and Neck Oncology Department II",16
"6078","Z8 Head and Neck Oncology Department II","Z8 Head and Neck Oncology Department II",33
"6079","Z8 Head and Neck Oncology Department II","Z8 Head and Neck Oncology Department II",11
"6080","Z8 Head and Neck Oncology Department II","Z8 Head and Neck Oncology Department II",18
"6081","Z8 Head and Neck Oncology Department II","Z8 Head and Neck Oncology Department II",22
"6082","Z8 Head and Neck Oncology Department II","Z8 Head and Neck Oncology Department II",21
"6083","Z8 Head and Neck Oncology Department II","Z8 Head and Neck Oncology Department II",18
"6084","Z8 Head and Neck Oncology Department II","Z8 Head and Neck Oncology Department II",8
"6085","Z8 Head and Neck Oncology Department II","Z8 Head and Neck Oncology Department II",8
"6086","Z8 Head and Neck Oncology Department II","Z8 Head and Neck Oncology Department II",9
"6087","Z8 Head and Neck Oncology Department II","Z8 Head and Neck Oncology Department II",2
"6088","Z8 Head and Neck Oncology Department II","Z8 Head and Neck Oncology Department II",1
"6089","Z8 Head and Neck Oncology Department II","Z8 Head and Neck Oncology Department II",8
"6090","Z8 Head and Neck Oncology Department II","Z8 Head and Neck Oncology Department II",7
"6091","Z8 Head and Neck Oncology Department II","Z8 Head and Neck Oncology Department II",7
"6092","Z8 Head and Neck Oncology Department II","Z8 Head and Neck Oncology Department II",1
"6093","Z8 Head and Neck Oncology Department II","Z8 Head and Neck Oncology Department II",1
